,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.027881691232323647,0.031640976667404175,0.03869304433465004,0.02640781179070473,0.012920094653964043,0.03621194884181023,0.04885469004511833,0.029388802126049995,0.024486878886818882,0.013925958424806595,0.032136119902133935,0.0208626314997673,0.03976336866617203,0.030587108805775642,0.02288675680756569,0.03617363795638085,0.017077226191759106,0.035361137241125114,0.028573118150234226,0.020306894555687908,0.023153077811002724,0.013912437483668329,0.014663620851933953,0.01759486459195614,0.028008965775370598,0.03913213312625884,0.024121817201375958,0.02197698876261711,0.024034447968006134,0.02962731570005417
1,0.022161606699228287,0.02269767969846725,0.04282868653535842,0.021515190601348877,0.007761237677186727,0.0272841677069664,0.04360374063253402,0.02510271780192852,0.019599225372076035,0.013147052377462387,0.02952863089740277,0.015802903100848194,0.03860502690076828,0.02330795116722584,0.019003409892320633,0.03467874974012375,0.012305581010878084,0.0350831001996994,0.02255040779709816,0.012938326224684719,0.016892189159989357,0.016829373314976692,0.012190904468297958,0.016316192224621773,0.018724698573350906,0.03505132719874382,0.01883580908179283,0.022638626396656036,0.02249076776206493,0.02576899901032448
2,0.026053206995129585,0.03135103359818458,0.03234733641147613,0.029880078509449955,0.014234424568712713,0.033491048961877816,0.0363452322781086,0.03195628896355629,0.029740720987319943,0.015290121547877787,0.02947607263922692,0.02012108825147152,0.03947987407445908,0.030145578086376194,0.021206634119153026,0.03687608614563942,0.016432933509349826,0.03603058308362961,0.02655698172748089,0.02454409748315811,0.01613343134522438,0.013884564861655234,0.015657013282179836,0.015998149290680885,0.022918151691555973,0.031136728823184967,0.019658664241433144,0.025746464729309082,0.022924844175577167,0.026901416480541233
3,0.028955390676856037,0.03602001443505287,0.04822595417499542,0.030409779399633408,0.012787231244146827,0.03537779673933982,0.03927282989025116,0.029607286676764488,0.02881253696978092,0.02046087011694908,0.040769655257463455,0.02092624455690384,0.04444976523518561,0.029824364930391305,0.019869992509484288,0.0423518493771553,0.015160489827394484,0.04273953661322593,0.026157932355999943,0.0250534750521183,0.019464625045657158,0.017517995089292526,0.015037734061479568,0.020725460723042488,0.02650804631412029,0.032968465238809586,0.018756713718175888,0.02674901112914085,0.022254887968301773,0.027212379500269883
4,0.03163745254278183,0.03927095606923103,0.04544706642627716,0.022909794002771378,0.013190270401537418,0.03810936212539673,0.04472034424543381,0.029564768075942993,0.028327714651823044,0.017026467248797417,0.04032311961054802,0.023238766938447952,0.03559720888733864,0.025136470794677727,0.023061731830239292,0.038844823837280266,0.021472515538334846,0.037616707384586334,0.029077706858515736,0.019573215395212173,0.02456177026033401,0.019283054396510124,0.01963377371430397,0.017056213691830635,0.029895644634962082,0.03618143498897552,0.020783163607120514,0.01892307586967945,0.02137872390449047,0.030707601457834244
5,0.026436746120452877,0.0380951203405857,0.04163229838013649,0.01991002075374126,0.008585148490965366,0.03173967823386193,0.039511553943157196,0.024342525750398636,0.024472355842590332,0.01426716707646847,0.04011410474777222,0.01966434717178345,0.03732949122786522,0.02067708969116211,0.01684575527906418,0.0351976677775383,0.016635872423648834,0.03498441725969315,0.023155838251113888,0.014642368070781231,0.017231775447726246,0.013421469368040562,0.012383068911731245,0.014901120215654371,0.025682130828499794,0.03033538721501827,0.017725847661495205,0.01709946244955063,0.017498323693871498,0.02653181180357933
6,0.030902473255991932,0.03724801912903786,0.04302998632192612,0.018007075414061543,0.013321127742528917,0.030746940523386,0.04151415824890137,0.01915842853486538,0.029630037024617195,0.013392895460128782,0.041169974952936166,0.022940179333090786,0.03352721035480499,0.027338476851582524,0.020222991704940796,0.03666974604129791,0.02164864912629128,0.02904143929481507,0.028686143457889564,0.02283967286348343,0.022948274388909336,0.012863326817750929,0.016000449657440186,0.01639247871935368,0.030125251039862633,0.03867297619581223,0.02551599219441414,0.029486907646059986,0.015706975013017654,0.025744987651705745
7,0.02848905324935913,0.03251890093088149,0.045793898403644555,0.018577830865979198,0.011351951397955416,0.026918867602944367,0.038690540939569466,0.016781499609351155,0.02772137708961964,0.015815747901797295,0.03653252869844436,0.02249690145254135,0.03205103799700736,0.026272939518094066,0.01605114713311195,0.03691653534770012,0.020139928907155994,0.030087037011981007,0.024459131062030792,0.01842198707163334,0.017570434138178822,0.01877966895699501,0.014439382590353487,0.017592012882232666,0.02827852591872215,0.036573830991983414,0.02166186459362507,0.027620766311883926,0.015895294025540352,0.024939415976405147
8,0.033635757863521576,0.03554747998714448,0.04832833260297775,0.0404600091278553,0.01929208822548389,0.0421655960381031,0.04288947209715843,0.02925442345440388,0.03870516642928123,0.025788130238652226,0.045357029885053635,0.024439023807644848,0.040514376014471054,0.03178890794515609,0.020915351808071136,0.04288538917899132,0.02360975556075573,0.042574994266033166,0.031204301863908768,0.025282561779022213,0.03123656846582889,0.019804440438747406,0.018279111012816433,0.026164976879954335,0.039075680077075965,0.04353441670536995,0.028162509202957157,0.03466739133000374,0.02537326700985432,0.027915937826037407
9,0.029524885118007656,0.028090300038456924,0.052169498056173325,0.036089953035116196,0.013676197268068789,0.0344742015004158,0.04112164676189424,0.024054162204265594,0.03452732414007186,0.022927774116396904,0.04312873631715776,0.019785698503255844,0.04175800830125809,0.02352574467658997,0.018169216811656955,0.03907860070466995,0.01837081462144852,0.04204995930194855,0.025180945172905922,0.025989996269345284,0.02559613808989525,0.02113478444516659,0.011255875229835509,0.02372056432068348,0.03392807394266128,0.03949097171425819,0.02382401563227177,0.029801877215504643,0.022648926824331284,0.023700812831521034
10,0.02531843073666096,0.030151287093758587,0.0342692956328392,0.02660573273897171,0.009645525366067886,0.03170394152402878,0.032216064631938934,0.01982000842690468,0.024732988327741626,0.010267624631524086,0.03309916704893112,0.0196570623666048,0.03135599568486214,0.019663162529468536,0.017236439511179924,0.02865223959088325,0.014470418915152546,0.033770907670259476,0.0239316001534462,0.01693703792989254,0.023765066638588902,0.01315147802233696,0.011840366758406162,0.014785710722208025,0.027865171432495117,0.030433060601353645,0.02157356590032577,0.01995274610817432,0.017473774030804634,0.018833411857485768
