,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.012627695687115192,0.011852670460939407,0.012415425851941107,0.012877544388175009,0.012723357416689398,0.012615475803613663,0.012251868844032288,0.01241126004606485,0.01234117802232504,0.012201800011098383,0.012495688162744044,0.012633821927011011,0.012299958616495132,0.011930959299206732,0.012314653955399988,0.012149805203080177,0.012393344193696976,0.012378321960568428,0.012645680457353595,0.01211181841790676,0.011911991983652117,0.011706685647368433,0.012166903354227545,0.012244188226759432,0.012086237780749796,0.012035964988172054,0.01237460132688284,0.012364502064883709,0.012043196707963945,0.01235549245029688
1,0.01168098859488964,0.011209066025912762,0.011421086266636848,0.011622278951108456,0.011911267414689066,0.011787699535489079,0.011425098404288294,0.01191274169832468,0.011562412604689596,0.011667672544717787,0.011579191312193872,0.011481150053441523,0.011740660294890404,0.011290235444903374,0.011614900082349775,0.011701663956046103,0.011517667211592196,0.011747314594686031,0.011324474588036535,0.011379296891391277,0.011381281539797785,0.011170125566422941,0.012024532072246071,0.011939819902181625,0.011199559085071089,0.011415541172027586,0.01160908117890358,0.011881156824529173,0.011519866064190865,0.011571912094950676
2,0.010792328976094721,0.010519951581954956,0.010418912395834921,0.010887972079217434,0.010488153435289858,0.011166496202349663,0.010600905865430834,0.01065570767968893,0.010922904126346113,0.010591061785817145,0.010489725507795809,0.01036297436803579,0.010168462060391905,0.010269218124449251,0.010479359887540339,0.010288113728165625,0.010554460808634758,0.010264267213642595,0.01104286964982748,0.010715221054852009,0.01010109670460224,0.01016285177320242,0.0104721300303936,0.01031583361327648,0.010084771551191807,0.010319347493350504,0.01061724592000246,0.010508530773222445,0.010722390376031399,0.009956104680895805
3,0.009325525723397732,0.009215359576046467,0.008850180543959139,0.008537432178854942,0.00907106231898069,0.009431025013327599,0.009279399178922176,0.009118979796767235,0.009326998144388199,0.0089999670162797,0.008927733637392523,0.009049972519278526,0.00885842926800251,0.008821405470371245,0.009161970578134062,0.008688428439199923,0.008937486447393894,0.008948417380452158,0.009434237144887447,0.009418071247637275,0.009424027055501936,0.008798556402325632,0.00929673109203577,0.008885582908988,0.008914009667932987,0.009252952411770819,0.009292191825807095,0.008624483831226826,0.00928574800491333,0.008762206882238388
4,0.010448710061609743,0.011016767472028732,0.009921268559992312,0.01095531415194273,0.010551576502621172,0.010478115640580654,0.010459914803504946,0.010601377114653587,0.010481716133654116,0.010821769014000894,0.010971371084451677,0.010135452263057234,0.010345498099923132,0.010551081970334051,0.011132816784083841,0.010463350452482702,0.010674336925148966,0.01075476035475731,0.011172279715538025,0.010489236563444136,0.01054660975933075,0.01061703823506832,0.01048294547945261,0.01028314419090748,0.010216354392468928,0.01059439405798912,0.010570067912340162,0.010740548372268675,0.010781844146549698,0.01063449215143919
5,0.013949440792202946,0.014278480783104897,0.013379733078181745,0.013362959027290346,0.014175938442349434,0.013827044516801832,0.013881911523640156,0.013884125277400015,0.01389975473284721,0.013577752746641636,0.014162526465952396,0.013614539988338947,0.013313912786543368,0.013329282402992249,0.014272207394242287,0.013328780420124527,0.013703510165214537,0.013981117866933346,0.0144133185967803,0.014188678935170175,0.013892455026507376,0.013339304365217684,0.013830715790390968,0.013628706336021425,0.0133355725556612,0.01346469298005104,0.013540848158299925,0.013658755458891392,0.013835404068231583,0.013658333569765093
6,0.012348527088761328,0.012869001366198065,0.012561485171318054,0.012326418422162531,0.01236756518483162,0.01226447895169258,0.012532869353890419,0.012528338469564913,0.012727078050374985,0.012849687598645689,0.012490680441260336,0.012608478777110577,0.012836487963795664,0.012312067672610283,0.012092196382582191,0.012410671450197695,0.012429789640009405,0.012693935073912144,0.012289335019886492,0.012018785811960697,0.01253524888306856,0.012844543904066084,0.012712767347693442,0.013004072941839695,0.012810477055609226,0.012735484167933462,0.012373318895697592,0.013158362358808514,0.012705608271062376,0.01291150785982609
7,0.01122930645942688,0.011119882576167585,0.011045536026358604,0.011208956129848957,0.010929036885499954,0.01086320448666811,0.011058450676500797,0.011359972879290579,0.011083627119660376,0.010918145067989824,0.010942589491605759,0.011118098162114622,0.011376106180250643,0.010963364504277706,0.010586481541395187,0.011146564967930319,0.011504615657031536,0.011109201237559319,0.010397616773843762,0.010852589271962643,0.011045956984162329,0.011073661968111994,0.010675971396267416,0.011552978307008745,0.011581605300307276,0.011134513653814793,0.011085113510489466,0.011723340488970281,0.011615590192377569,0.01154078636318445
8,0.00757702998816967,0.007676605600863693,0.008038220927119255,0.007350630592554806,0.007135371211916209,0.0074999029748141766,0.007289133500307798,0.007290646433830261,0.0074986210092902175,0.007653428241610526,0.007910121232271194,0.007479645311832428,0.007392337545752525,0.007327060680836439,0.007404498755931855,0.007941779680550098,0.007524979766458274,0.00769056286662817,0.0076398467645049095,0.007533976808190347,0.007426701951771975,0.007897922769188881,0.007333724759519102,0.0074233878403902045,0.007689935620874166,0.007218663580715656,0.007450262550264597,0.007968594320118427,0.007592422887682912,0.007116271182894706
9,0.015109217725694181,0.014926840551197529,0.015851831063628197,0.014498215168714525,0.014956992119550703,0.014927584677934647,0.014739379286766054,0.015116417780518532,0.01524832379072904,0.014499273151159285,0.015419994480907915,0.01488650497049093,0.014582202769815922,0.01493267901241779,0.014978764578700062,0.014828239567577834,0.01520758680999279,0.014975533820688721,0.015001470223069191,0.015356556512415409,0.014766890555620193,0.015326855704188343,0.014526756480336191,0.014922316186130047,0.015196537598967554,0.014826868660748003,0.014864025637507435,0.015259961597621441,0.015325401909649372,0.015222487971186638
